"GHG_col","ID","W","Mass","formula","presence","Site","trmt","Material","max_reps","formulareps","include"
"GHG","15","W",315.0357968,"C12H12O10",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",315.0510488,"C16H12O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",315.0721901,"C13H16O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",315.0874213,"C17H16O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",315.1085733,"C14H20O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",315.1238218,"C18H20O5",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",315.1449544,"C15H24O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",315.1602325,"C19H24O4",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",316.1514122,"C13H23O6N3",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",316.2129662,"C16H31O5N1",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",317.0303403,"C15H10O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",317.0667009,"C16H14O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",317.1030751,"C17H18O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",317.1394686,"C18H22O5",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",317.1606025,"C15H26O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",317.1758642,"C19H26O4",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",318.1671102,"C13H25O6N3",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",319.009591,"C14H8O9",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",319.0460024,"C15H12O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",319.0823709,"C16H16O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",319.118734,"C17H20O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",319.1551075,"C18H24O5",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",321.0252168,"C14H10O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",321.0616368,"C15H14O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",321.0980231,"C16H18O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",321.1343958,"C17H22O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",321.1707774,"C18H26O5",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",321.2105333,"C16H34O4S1",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",323.0044844,"C13H8O10",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",323.0408629,"C14H12O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",323.0561534,"C18H12O6",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",323.0772628,"C15H16O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",323.0983786,"C12H20O10",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",323.1136645,"C16H20O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",323.1500373,"C17H24O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",323.1864257,"C18H28O5",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",325.0201599,"C13H10O10",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",325.0354257,"C17H10O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",325.0565425,"C14H14O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",325.0929061,"C15H18O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",325.129299,"C16H22O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",325.1656961,"C17H26O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",325.1842834,"C18H30O3S1",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",325.2020626,"C18H30O5",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",325.2748388,"C20H38O3",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",325.3112282,"C21H42O2",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",326.2085728,"C16H29O4N3",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",327.0146677,"C16H8O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",327.0357921,"C13H12O10",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",327.0510365,"C17H12O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",327.0721845,"C14H16O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",327.0874346,"C18H16O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",327.1085734,"C15H20O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",327.1238463,"C19H20O5",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",327.1449433,"C16H24O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",327.2177368,"C18H32O5",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",327.2904697,"C20H40O3",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",329.0303222,"C16H10O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",329.0514514,"C13H14O10",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",329.0667073,"C17H14O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",329.087812,"C14H18O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",329.1030934,"C18H18O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",329.1242133,"C15H22O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",329.1394552,"C19H22O5",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",329.1606042,"C16H26O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",329.2333574,"C18H34O5",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",330.1670833,"C14H25O6N3",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",330.2034931,"C15H29O5N3",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",331.0095604,"C15H8O9",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",331.0459732,"C16H12O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",331.0670712,"C13H16O10",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",331.0823417,"C17H16O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",331.1034759,"C14H20O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",331.118727,"C18H20O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",331.139871,"C15H24O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",331.1551412,"C19H24O5",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",331.1915243,"C20H28O4",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",332.1463431,"C13H23O7N3",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",332.1826973,"C14H27O6N3",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",332.2078798,"C16H31O6N1",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",333.0615997,"C16H14O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",333.0979976,"C17H18O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",333.1344036,"C18H22O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",333.1707682,"C19H26O5",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",335.0408982,"C15H12O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",335.0772647,"C16H16O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",335.1136267,"C17H20O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",335.1500313,"C18H24O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",335.1864163,"C19H28O5",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",336.3271859,"C22H43O1N1",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",337.0201293,"C14H10O10",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",337.0565135,"C15H14O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",337.0929202,"C16H18O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",337.1292784,"C17H22O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",337.165676,"C18H26O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",337.2020855,"C19H30O5",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",337.3112739,"C22H42O2",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",339.035797,"C14H12O10",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",339.0721732,"C15H16O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",339.1085472,"C16H20O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",339.1296709,"C13H24O10",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",339.1449595,"C17H24O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",339.1813306,"C18H28O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",339.1999884,"C19H32O3S1",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",339.3268521,"C22H44O2",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",340.2129415,"C18H31O5N1",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",340.9162427,"C11H3O9S1P1",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",341.0302914,"C17H10O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",341.0514354,"C14H14O10",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",341.0667205,"C18H14O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",341.0878111,"C15H18O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",341.1030974,"C19H18O6",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",341.1089498,"C12H22O11",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",341.1242308,"C16H22O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",341.160596,"C17H26O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",341.1969774,"C18H30O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",341.2697374,"C20H38O4",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",341.3061295,"C21H42O3",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",342.228603,"C18H33O5N1",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",342.2398679,"C17H33O4N3",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",343.0459437,"C17H12O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",343.0670914,"C14H16O10",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",343.0823646,"C18H16O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",343.1034648,"C15H20O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",343.1187289,"C19H20O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",343.1398808,"C16H24O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",343.1551252,"C20H24O5",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",343.1762497,"C17H28O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",344.1827193,"C15H27O6N3",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",344.2191121,"C16H31O5N3",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",344.2442684,"C18H35O5N1",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",345.0252283,"C16H10O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",345.0463389,"C13H14O11",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",345.0615998,"C17H14O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",345.0827537,"C14H18O10",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",345.0979874,"C18H18O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",345.1191028,"C15H22O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",345.1343972,"C19H22O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",345.1555191,"C16H26O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",345.1707426,"C20H26O5",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",346.1619576,"C14H25O7N3",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",347.0044631,"C15H8O10",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",347.0384213,"C20H12O4S1",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",347.0408538,"C16H12O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",347.0749496,"C10H21O11P1",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",347.0772484,"C17H16O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",347.1136551,"C18H20O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",347.1500107,"C19H24O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",347.1864373,"C20H28O5",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",349.0201216,"C15H10O10",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",349.056487,"C16H14O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",349.0905609,"C10H23O11P1",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",349.0929057,"C17H18O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",349.1292831,"C18H22O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",349.1656682,"C19H26O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",349.2020825,"C20H30O5",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",351.0357729,"C15H12O10",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",351.0510376,"C19H12O7",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",351.0721734,"C16H16O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",351.1085294,"C17H20O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",351.1449478,"C18H24O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",351.1812963,"C19H28O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",351.2177277,"C20H32O5",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",352.2242136,"C18H31O4N3",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",353.0303052,"C18H10O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",353.0514591,"C15H14O10",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",353.0667074,"C19H14O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",353.0878098,"C16H18O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",353.1242215,"C17H22O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",353.160563,"C18H26O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",353.1969777,"C19H30O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",353.2003219,"C16H34O6S1",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",353.3061179,"C22H42O3",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",353.3425076,"C23H46O2",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",355.0306697,"C14H12O11",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",355.0411352,"C15H17O6S1P1",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",355.0459308,"C18H12O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",355.0670935,"C15H16O10",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",355.082362,"C19H16O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",355.0882225,"C12H20O12",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",355.1034562,"C16H20O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",355.1187209,"C20H20O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",355.1245922,"C13H24O11",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",355.1398843,"C17H24O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",355.1762261,"C18H28O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",355.2853904,"C21H40O4",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",355.3217402,"C22H44O3",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",357.0251932,"C17H10O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",357.04632,"C14H14O11",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",357.0616037,"C18H14O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",357.082722,"C15H18O10",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",357.0979556,"C19H18O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",357.1038247,"C12H22O12",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",357.1191134,"C16H22O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",357.1343983,"C20H22O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",357.1554972,"C17H26O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",357.1918907,"C18H30O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",358.1983842,"C16H29O6N3",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",358.2235103,"C18H33O6N1",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",359.0408814,"C17H12O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",359.0619937,"C14H16O11",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",359.0772589,"C18H16O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",359.0984113,"C15H20O10",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",359.1136512,"C19H20O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",359.1347617,"C16H24O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",359.1500194,"C20H24O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",359.171171,"C17H28O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",359.1863992,"C21H28O5",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",360.2391806,"C18H35O6N1",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",361.0564935,"C17H14O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",361.0775915,"C14H18O11",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",361.0928959,"C18H18O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",361.1292646,"C19H22O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",361.1656767,"C20H26O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",361.2020508,"C21H30O5",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",362.9130505,"C11H8O6S4",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",363.0357605,"C16H12O10",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",363.0698299,"C10H21O12P1",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",363.0721904,"C17H16O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",363.1061615,"C11H25O11P1",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",363.108532,"C18H20O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",363.1449494,"C19H24O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",363.1812846,"C20H28O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",363.217717,"C21H32O5",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",364.1878063,"C18H27O5N3",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",365.0126453,"C12H18O3N2S4",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",365.0302777,"C19H10O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",365.0513907,"C16H14O10",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",365.0666478,"C20H14O7",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",365.0855419,"C10H23O12P1",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",365.0878226,"C17H18O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",365.1241725,"C18H22O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",365.1605896,"C19H26O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",365.1969506,"C20H30O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",365.3425016,"C24H46O2",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",367.0459505,"C19H12O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",367.0670999,"C16H16O10",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",367.0823303,"C20H16O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",367.1034622,"C17H20O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",367.1398762,"C18H24O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",367.1762107,"C19H28O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",367.21263,"C20H32O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",367.3217162,"C23H44O3",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",367.3581474,"C24H48O2",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",369.0252039,"C18H10O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",369.0463272,"C15H14O11",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",369.0615798,"C19H14O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",369.0827318,"C16H18O10",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",369.0979665,"C20H18O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",369.1190779,"C17H22O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",369.1554962,"C18H26O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",369.170756,"C22H26O5",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",369.19185,"C19H30O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",369.301037,"C22H42O4",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",369.3374074,"C23H46O3",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",371.0020432,"C21H8O5S1",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",371.0408522,"C18H12O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",371.0619943,"C15H16O11",1,"HEAL","FTC","Upper Mineral",3,2,TRUE
"GHG","15","W",371.0659433,"C15H21O3N2S2P1",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",371.0772292,"C19H16O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",371.098343,"C16H20O10",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",371.1136105,"C20H20O7",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",371.1347775,"C17H24O9",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",371.1500317,"C21H24O6",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",371.1711242,"C18H28O8",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",371.1863709,"C22H28O5",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
"GHG","15","W",371.3166775,"C22H44O4",1,"HEAL","FTC","Upper Mineral",3,3,TRUE
