"FT_col","ID","W","Mass","formula","presence","Site","Trtmt","Material","max_reps","formulareps","include"
"FT","53","C",463.4156547,"C30H56O3",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",465.2856604,"C26H42O7",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",465.3221523,"C27H46O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",465.3351728,"C24H51O6P1",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",465.3585304,"C28H50O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",465.394863,"C29H54O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",465.4312054,"C30H58O3",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",467.3014089,"C26H44O7",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",467.3377237,"C27H48O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",467.3740605,"C28H52O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",467.4104889,"C29H56O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",467.4469655,"C30H60O3",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",468.4058726,"C28H55O4N1",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","53","C",469.2958375,"C29H42O5",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","53","C",469.3170164,"C26H46O7",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",469.3322453,"C30H46O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",469.3533896,"C27H50O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",469.3687103,"C31H50O3",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",469.3898653,"C28H54O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",469.4051503,"C32H54O2",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",469.4262804,"C29H58O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",470.3850444,"C27H53O5N1",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",471.2751182,"C28H40O6",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","53","C",471.3115155,"C29H44O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",471.3326417,"C26H48O7",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",471.3478502,"C30H48O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",471.3690164,"C27H52O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",471.3843485,"C31H52O3",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",471.4054773,"C28H56O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",473.2908412,"C28H42O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",473.3271672,"C29H46O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",473.3635327,"C30H50O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",473.3765767,"C27H55O4P1",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",473.4129788,"C28H59O3P1",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",475.306519,"C28H44O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",475.3429113,"C29H48O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",475.3792815,"C30H52O4",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",476.3956969,"C26H55O6N1",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",477.2857528,"C27H42O7",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",477.3220697,"C28H46O6",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",477.3714087,"C26H55O5P1",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",477.4311988,"C31H58O3",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","53","C",479.3013706,"C27H44O7",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",479.3144269,"C24H49O7P1",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",479.3378061,"C28H48O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",479.3741178,"C29H52O5",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",479.4105962,"C30H56O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",481.3088789,"C27H47O5P1",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","53","C",481.3170174,"C27H46O7",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",481.3534561,"C28H50O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",481.3898397,"C29H54O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",482.348607,"C27H49O6N1",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","53","C",483.3327358,"C27H48O7",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",483.3691489,"C28H52O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",483.3842492,"C32H52O3",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","53","C",483.405444,"C29H56O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",483.4417574,"C30H60O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",485.3271437,"C30H46O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",485.3483363,"C27H50O7",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","53","C",485.3636061,"C31H50O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",485.3847266,"C28H54O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",485.4000652,"C32H54O3",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",485.421162,"C29H58O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",487.3064548,"C29H44O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",487.3427954,"C30H48O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",487.3557357,"C27H53O5P1",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","53","C",487.3791583,"C31H52O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",487.3923117,"C28H57O4P1",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","53","C",488.4319704,"C28H59O5N1",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",489.2856876,"C28H42O7",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",489.3221542,"C29H46O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",489.3585484,"C30H50O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",489.4078864,"C28H59O4P1",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",491.301346,"C28H44O7",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",491.3296064,"C29H49O4P1",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",491.3377221,"C29H48O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",491.3506225,"C26H53O6P1",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","53","C",491.3740942,"C30H52O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",491.3871144,"C27H57O5P1",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",491.4104596,"C31H56O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",491.4832723,"C33H64O2",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",493.3169366,"C28H46O7",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",493.3664164,"C26H55O6P1",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",493.389726,"C30H54O5",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",493.4261831,"C31H58O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",493.4624955,"C32H62O3",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",495.3326663,"C28H48O7",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","53","C",495.4055103,"C30H56O5",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","53","C",496.3279304,"C27H47O7N1",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","53","C",496.4007612,"C29H55O5N1",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","53","C",497.3119017,"C27H46O8",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","53","C",497.3402182,"C28H51O5P1",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",497.3483304,"C28H50O7",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",497.3636782,"C32H50O4",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","53","C",497.384755,"C29H54O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",497.3999262,"C33H54O3",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",497.4210805,"C30H58O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",497.4574113,"C31H62O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",498.4163246,"C29H57O5N1",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",499.3275165,"C27H48O8",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","53","C",499.400408,"C29H56O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",499.4157016,"C33H56O3",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",501.3220634,"C30H46O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",501.358431,"C31H50O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",501.3948205,"C32H54O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",501.4079152,"C29H59O4P1",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","53","C",501.4442774,"C30H63O3P1",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",503.3013013,"C29H44O7",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",503.3377854,"C30H48O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",503.377503,"C28H56O5S1",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",503.4234464,"C29H61O4P1",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",504.4269784,"C28H59O6N1",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",505.4027422,"C28H59O5P1",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",506.396433,"C29H53O4N3",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",507.3326343,"C29H48O7",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",507.3457457,"C26H53O7P1",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",507.4418383,"C32H60O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",509.3846153,"C30H54O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",509.4209974,"C31H58O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",511.3274986,"C28H48O8",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",511.3557703,"C29H53O5P1",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","53","C",511.3638861,"C29H52O7",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",511.4002641,"C30H56O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",511.4730422,"C32H64O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",513.3351835,"C28H51O6P1",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","53","C",513.3796128,"C29H54O7",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",513.4312091,"C34H58O3",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",515.3013017,"C30H44O7",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","53","C",515.3377583,"C31H48O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",515.3741063,"C32H52O5",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","53","C",515.3952967,"C29H56O7",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",515.4104989,"C33H56O4",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",515.4235427,"C30H61O4P1",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",515.4597978,"C31H65O3P1",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",517.35334,"C31H50O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",517.4391742,"C30H63O4P1",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","53","C",519.3325892,"C30H48O7",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",519.4182858,"C29H61O5P1",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",521.3482941,"C30H50O7",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",521.3977157,"C28H59O6P1",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",521.4210291,"C32H58O5",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",525.3949321,"C34H54O4",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","53","C",525.4078573,"C31H59O4P1",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","53","C",525.4159952,"C31H58O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",525.4312065,"C35H58O3",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","53","C",525.4524183,"C32H62O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",525.4887728,"C33H66O4",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",527.3376837,"C32H48O6",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",527.3740679,"C33H52O5",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","53","C",527.4105224,"C34H56O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",527.4316472,"C31H60O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",529.3170102,"C31H46O7",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",529.3533367,"C32H50O6",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","53","C",529.3897765,"C33H54O5",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",529.4261055,"C34H58O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",530.4061438,"C29H57O7N1",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","53","C",531.3690657,"C32H52O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",531.4184475,"C30H61O5P1",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",531.4547227,"C31H65O4P1",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","53","C",533.4340877,"C30H63O5P1",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",535.3768568,"C28H57O7P1",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",535.3921451,"C32H57O4P1",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","53","C",535.4730437,"C34H64O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",537.3067925,"C29H46O9",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","53","C",537.3713613,"C31H55O5P1",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",539.3951928,"C31H56O7",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",539.4104377,"C35H56O4",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","53","C",539.4316016,"C32H60O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",541.4835886,"C33H66O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",543.4054111,"C34H56O5",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","53","C",543.4264988,"C31H60O7",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",546.4657297,"C31H66O4N1P1",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",549.4288951,"C30H63O6P1",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",551.4081576,"C29H61O7P1",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","53","C",553.4390794,"C33H63O4P1",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","53","C",553.4472331,"C33H62O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",553.4836492,"C34H66O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",555.4628912,"C33H64O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",555.4992458,"C34H68O5",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",565.3745235,"C32H54O8",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","53","C",565.4026743,"C33H59O5P1",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","53","C",569.3846701,"C35H54O6",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",569.4785223,"C34H66O6",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",572.4811748,"C33H68O4N1P1",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",574.4970186,"C33H70O4N1P1",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","53","C",575.4346038,"C34H61O3N2P1",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",581.433913,"C34H63O5P1",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",587.47137,"C34H68O5S1",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","53","C",588.4761397,"C33H68O5N1P1",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","53","C",589.4506105,"C33H66O6S1",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","53","C",590.4456861,"C34H62O3N3P1",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",590.4920159,"C33H70O5N1P1",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",591.4757972,"C33H69O6P1",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","53","C",604.4613385,"C35H64O3N3P1",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",646.508065,"C38H70O3N3P1",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","53","C",659.5113448,"C38H76O4S2",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","53","C",692.5768035,"C41H79O3N3S1",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","53","C",719.5960288,"C41H85O7P1",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","53","C",741.6878434,"C48H90O3N2",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","53","C",795.7058426,"C53H96O2S1",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","53","C",813.7165496,"C53H98O3S1",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","54","C",241.2173094,"C15H30O2",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",255.2329247,"C16H32O2",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",257.2121929,"C15H30O3",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","54","C",269.1394419,"C14H22O5",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","54","C",269.212188,"C16H30O3",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","54","C",271.2278476,"C16H32O3",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",279.2329694,"C18H32O2",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","54","C",281.2485875,"C18H34O2",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",283.2642271,"C18H36O2",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",285.2070928,"C16H30O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",285.2434968,"C17H34O3",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",293.1758208,"C17H26O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",295.2278242,"C18H32O3",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","54","C",297.152986,"C16H26O3S1",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","54","C",297.2435341,"C18H34O3",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",299.222819,"C17H32O4",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","54","C",299.2592017,"C18H36O3",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",309.1707577,"C17H26O5",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","54","C",309.2799485,"C20H38O2",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",311.1686928,"C17H28O3S1",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",311.2228263,"C18H32O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",311.2592288,"C19H36O3",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","54","C",311.2955555,"C20H40O2",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",313.2384604,"C18H34O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",313.2748697,"C19H38O3",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",315.0510327,"C16H12O7",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","54","C",315.2541306,"C18H36O4",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","54","C",323.2228231,"C19H32O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",325.1843128,"C18H30O3S1",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",325.2020801,"C18H30O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",325.2384539,"C19H34O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",325.27489,"C20H38O3",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",325.3112736,"C21H42O2",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",327.1813354,"C17H28O6",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","54","C",327.2177927,"C18H32O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",327.2541126,"C19H36O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",329.233381,"C18H34O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",329.2698167,"C19H38O4",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","54","C",331.2490916,"C18H36O5",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","54","C",337.1656425,"C18H26O6",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","54","C",337.3113007,"C22H42O2",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","54","C",337.3475774,"C23H46O1",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",339.2177101,"C19H32O5",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","54","C",339.2905037,"C21H40O3",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",341.1970439,"C18H30O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",341.3061233,"C21H42O3",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",343.082361,"C18H16O7",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","54","C",343.2126993,"C18H32O6",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",343.2490741,"C19H36O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",343.2853978,"C20H40O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",348.275641,"C18H39O5N1",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","54","C",349.202086,"C20H30O5",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","54","C",351.3269529,"C23H44O2",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",353.2333139,"C20H34O5",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","54","C",353.2698249,"C21H38O4",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","54","C",353.3061586,"C22H42O3",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",353.3425361,"C23H46O2",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",355.2127007,"C19H32O6",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","54","C",355.2490286,"C20H36O5",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","54","C",355.2854604,"C21H40O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",357.1919348,"C18H30O7",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","54","C",357.3011039,"C21H42O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",359.244005,"C19H36O6",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","54","C",359.2802738,"C20H40O5",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","54","C",362.2912659,"C19H41O5N1",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","54","C",365.2334182,"C21H34O5",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","54","C",365.3425561,"C24H46O2",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",367.212633,"C20H32O6",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","54","C",367.2489564,"C21H36O5",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","54","C",367.2854803,"C22H40O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",367.3217966,"C23H44O3",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",369.22837,"C20H34O6",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","54","C",369.2647318,"C21H38O5",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","54","C",369.3373274,"C23H46O3",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",371.0924908,"C23H16O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",371.2438897,"C20H36O6",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","54","C",371.2804065,"C21H40O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",371.3167443,"C22H44O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",375.3269399,"C25H44O2",1,"TOOL","FTC","Organic",10,9,TRUE
"FT","54","C",377.3062273,"C24H42O3",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",379.3218429,"C24H44O3",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",379.3582665,"C25H48O2",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",381.1918131,"C20H30O7",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","54","C",381.2646609,"C22H38O5",1,"TOOL","FTC","Organic",10,8,TRUE
"FT","54","C",381.3011061,"C23H42O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",381.3373541,"C24H46O3",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",381.373878,"C25H50O2",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",383.3166565,"C23H44O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",385.2596699,"C21H38O6",1,"TOOL","FTC","Organic",10,7,TRUE
"FT","54","C",385.2960111,"C22H42O5",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",385.3324112,"C23H46O4",1,"TOOL","FTC","Organic",10,10,TRUE
"FT","54","C",387.0873376,"C23H16O6",1,"TOOL","FTC","Organic",10,8,TRUE
