"Mass","formula","HC","OC"
471.020884,"C24H13O5N2S1P1",0.54,0.21
471.030722,"C12H24O13S3",2,1.08
471.0416086,"C18H16O15",0.89,0.83
471.0419715,"C18H16O15",0.89,0.83
471.0568655,"C22H16O12",0.73,0.55
471.0571988,"C22H16O12",0.73,0.55
471.069885,"C19H21O12P1",1.11,0.63
471.07163,"C18H20O11N2S1",1.11,0.61
471.0780022,"C19H20O14",1.05,0.74
471.0782705,"C19H20O14",1.05,0.74
471.0932083,"C23H20O11",0.87,0.48
471.0935996,"C15H26O11N2P2",1.73,0.73
471.099558,"C19H25O8N2S1P1",1.32,0.42
471.108641,"C27H20O8",0.74,0.3
471.111637,"C26H21O5N2P1",0.81,0.19
471.1144984,"C20H24O13",1.2,0.65
471.115245,"C21H28O8S2",1.33,0.38
471.1189535,"C28H25O3S1P1",0.89,0.11
471.120048,"C18H34O6S2P2",1.89,0.33
471.129812,"C24H24O10",1,0.42
471.1354298,"C17H28O15",1.65,0.88
471.1507331,"C21H28O12",1.33,0.57
471.157775,"C25H29O7P1",1.16,0.28
471.1659465,"C25H28O9",1.12,0.36
471.166263,"C25H28O9",1.12,0.36
471.169177,"C22H32O9S1",1.45,0.41
471.1871241,"C22H32O11",1.45,0.5
471.2024338,"C26H32O8",1.23,0.31
471.202746,"C26H32O8",1.23,0.31
471.205729,"C23H36O8S1",1.57,0.35
471.2082135,"C19H36O13",1.89,0.68
471.2235528,"C23H36O10",1.57,0.43
471.237366,"C21H45O5S2P1",2.14,0.24
471.2390855,"C27H36O7",1.33,0.26
471.239445,"C19H42O7N2P2",2.21,0.37
471.244835,"C20H40O12",2,0.6
471.256761,"C20H44O6N2S2",2.2,0.3
471.2599658,"C24H40O9",1.67,0.38
471.2751619,"C28H40O6",1.43,0.21
471.2963395,"C25H44O8",1.76,0.32
471.3115182,"C29H44O5",1.52,0.17
471.3326362,"C26H48O7",1.85,0.27
471.3478788,"C30H48O4",1.6,0.13
471.3689798,"C27H52O6",1.93,0.22
471.369222,"C27H52O6",1.93,0.22
471.3842516,"C31H52O3",1.68,0.1
472.001704,"C27H8O6N1P1",0.3,0.22
472.052179,"C21H15O12N1",0.71,0.57
472.05256,"C24H16O4N3S1P1",0.67,0.17
472.06086,"C24H15O6N3S1",0.62,0.25
472.0884823,"C22H19O11N1",0.86,0.5
472.088938,"C25H20O3N3S1P1",0.8,0.12
472.096019,"C17H31O6N1S4",1.82,0.35
472.135287,"C24H28O5N1S1P1",1.17,0.21
472.1671293,"C17H31O14N1",1.82,0.82
472.2034355,"C18H35O13N1",1.94,0.72
472.2051875,"C20H43O3N1S4",2.15,0.15
472.206428,"C28H31O2N3S1",1.11,0.07
472.283271,"C24H44O6N1P1",1.83,0.25
472.291513,"C24H43O8N1",1.79,0.33
472.884721,"C10H18O5S8",1.8,0.5
472.970127,"C13H14O15S2",1.08,1.15
473.020179,"C23H22O1S5",0.96,0.04
473.0208571,"C17H14O16",0.82,0.94
473.021354,"C20H15O8N2S1P1",0.75,0.4
473.033739,"C14H19O16P1",1.36,1.14
473.0361538,"C21H14O13",0.67,0.62
473.036572,"C24H15O5N2S1P1",0.62,0.21
473.0573062,"C18H18O15",1,0.83
473.0575585,"C18H18O15",1,0.83
473.063677,"C14H23O12N2S1P1",1.64,0.86
473.0725287,"C22H18O12",0.82,0.55
473.072824,"C22H18O12",0.82,0.55
473.078534,"C15H22O17",1.47,1.13
473.0879154,"C26H18O9",0.69,0.35
473.09083,"C25H19O6N2P1",0.76,0.24
473.0936406,"C19H22O14",1.16,0.74
473.10364,"C22H24O6N2P2",1.09,0.27
473.1081745,"C15H26O13N2S1",1.73,0.87
473.1089234,"C23H22O11",0.96,0.48
473.1092763,"C23H22O11",0.96,0.48
473.1147496,"C16H26O16",1.62,1
473.123439,"C19H26O10N2S1",1.37,0.53
473.124111,"C27H22O8",0.81,0.3
473.127591,"C24H26O8S1",1.08,0.33
473.1300345,"C20H26O13",1.3,0.65
473.131859,"C22H34O3S4",1.55,0.14
473.132123,"C21H32O6S1P2",1.52,0.29
473.1452402,"C24H26O10",1.08,0.42
473.14554,"C24H26O10",1.08,0.42
473.148679,"C21H30O10S1",1.43,0.48
473.149873,"C21H32O8P2",1.52,0.38
473.1513143,"C17H30O15",1.76,0.88
473.161566,"C18H35O10S1P1",1.94,0.56
473.1664037,"C21H30O12",1.43,0.57
473.1816197,"C25H30O9",1.2,0.36
473.181871,"C25H30O9",1.2,0.36
473.184774,"C22H34O9S1",1.55,0.41
473.1874589,"C18H34O14",1.89,0.78
473.2027283,"C22H34O11",1.55,0.5
473.213995,"C21H34O10N2",1.62,0.48
473.2180513,"C26H34O8",1.31,0.31
473.2183593,"C26H34O8",1.31,0.31
473.2359935,"C19H42O7N2S2",2.21,0.37
473.2391981,"C23H38O10",1.65,0.43
473.2544665,"C27H38O7",1.41,0.26
473.2755762,"C24H42O9",1.75,0.38
473.282583,"C28H43O4P1",1.54,0.14
473.2908409,"C28H42O6",1.5,0.21
473.3120933,"C25H46O8",1.84,0.32
473.3271798,"C29H46O5",1.59,0.17
473.348442,"C26H50O7",1.92,0.27
473.351487,"C25H51O4N2P1",2.04,0.16
473.36036,"C26H54O1N2S2",2.08,0.04
473.3635125,"C30H50O4",1.67,0.13
474.058925,"C13H22O12N3S1P1",1.69,0.92
474.0676593,"C21H17O12N1",0.81,0.57
474.068029,"C14H25O9N3S3",1.79,0.64
474.075464,"C15H27O10N1S1P2",1.8,0.67
474.140766,"C23H25O10N1",1.09,0.43
474.1464445,"C16H29O15N1",1.81,0.94
474.14728,"C17H33O10N1S2",1.94,0.59
474.156763,"C17H34O10N1S1P1",2,0.59
474.1729365,"C19H29O11N3",1.53,0.58
474.176888,"C24H29O9N1",1.21,0.38
474.182417,"C30H25O3N3",0.83,0.1
474.182801,"C17H33O14N1",1.94,0.82
474.2203295,"C29H34O3N1P1",1.17,0.1
474.258397,"C29H37O1N3S1",1.28,0.03
474.861542,"C13H16O1S9",1.23,0.08
474.920193,"C19H12O1N2S6",0.63,0.05
474.966521,"C18H20O3S6",1.11,0.17
475.000223,"C16H12O17",0.75,1.06
475.012509,"C26H9O6N2P1",0.35,0.23
475.013027,"C24H12O9S1",0.5,0.38
475.0155512,"C20H12O14",0.6,0.7
475.016055,"C23H13O6N2S1P1",0.57,0.26
475.0305456,"C24H12O11",0.5,0.46
475.035969,"C30H8O5N2",0.27,0.17
475.0364206,"C17H16O16",0.94,0.94
475.036671,"C17H16O16",0.94,0.94
475.036977,"C20H17O8N2S1P1",0.85,0.4
475.050598,"C25H18O6P2",0.72,0.24
475.0517113,"C21H16O13",0.76,0.62
475.0520635,"C21H16O13",0.76,0.62
475.067353,"C25H16O10",0.64,0.4
475.072398,"C31H12O4N2",0.39,0.13
475.0730695,"C18H20O15",1.11,0.83
475.0880631,"C22H20O12",0.91,0.55
475.0883713,"C22H20O12",0.91,0.55
475.103636,"C26H20O9",0.77,0.35
475.107039,"C16H32O6N2S4",2,0.38
475.1094508,"C19H24O14",1.26,0.74
475.110993,"C21H32O4S4",1.52,0.19
475.114462,"C18H36O4S5",2,0.22
475.114865,"C17H34O7S2P2",2,0.41
475.1245489,"C23H24O11",1.04,0.48
475.1248478,"C23H24O11",1.04,0.48
475.125146,"C26H25O3N2S1P1",0.96,0.12
475.1304494,"C16H28O16",1.75,1
475.140944,"C17H33O11S1P1",1.94,0.65
475.1456032,"C20H28O13",1.4,0.65
475.160955,"C24H28O10",1.17,0.42
475.161261,"C24H28O10",1.17,0.42
475.161767,"C25H32O5S2",1.28,0.2
475.1667281,"C17H32O15",1.88,0.88
475.1820765,"C21H32O12",1.52,0.57
475.1967435,"C17H36O11N2S1",2.12,0.65
475.1973028,"C25H32O9",1.28,0.36
475.212546,"C29H32O6",1.1,0.21
475.214393,"C17H36O13N2",2.12,0.76
475.2183456,"C22H36O11",1.64,0.5
475.2336371,"C26H36O8",1.38,0.31
475.245814,"C26H40O2N2S2",1.54,0.08
475.2507386,"C18H40O12N2",2.22,0.67
475.2547491,"C23H40O10",1.74,0.43
475.2700304,"C27H40O7",1.48,0.26
475.2911885,"C24H44O9",1.83,0.38
475.306483,"C28H44O6",1.57,0.21
475.327754,"C25H48O8",1.92,0.32
475.3429143,"C29H48O5",1.66,0.17
475.3461526,"C26H52O5S1",2,0.19
475.3640767,"C26H52O7",2,0.27
475.3793968,"C30H52O4",1.73,0.13
475.966168,"C18H8O13N1P1",0.44,0.72
476.083539,"C21H19O12N1",0.9,0.57
476.120434,"C25H24O3N3S1P1",0.96,0.12
476.162081,"C16H31O15N1",1.94,0.94
476.1641022,"C17H37O8N1S1P2",2.18,0.47
476.201353,"C27H31O3N3S1",1.15,0.11
476.22897,"C25H35O8N1",1.4,0.32
476.2782125,"C23H44O7N1P1",1.91,0.3
476.370593,"C24H51O6N3",2.12,0.25
476.9060195,"C18H8O8S2P2",0.44,0.44
476.9282065,"C13H7O14N2S1P1",0.54,1.08
476.945286,"C15H12O12S1P2",0.8,0.8
477.0099646,"C23H10O12",0.43,0.52
477.016129,"C30H10O1N2S2",0.33,0.03
477.0310198,"C20H14O14",0.7,0.7
477.031279,"C20H14O14",0.7,0.7
477.045665,"C16H18O13N2S1",1.12,0.81
477.0462611,"C24H14O11",0.58,0.46
477.0465602,"C24H14O11",0.58,0.46
477.046841,"C27H15O3N2S1P1",0.56,0.11
477.047143,"C25H18O6S2",0.72,0.24
477.0520887,"C17H18O16",1.06,0.94
477.053123,"C18H22O11S2",1.22,0.61
477.0533913,"C28H15O6P1",0.54,0.21
477.062533,"C18H23O11S1P1",1.28,0.61
477.066801,"C13H22O15N2S1",1.69,1.15
477.0674336,"C21H18O13",0.86,0.62
477.067733,"C21H18O13",0.86,0.62
477.082105,"C17H22O12N2S1",1.29,0.71
477.0826404,"C25H18O10",0.72,0.4
477.083009,"C25H18O10",0.72,0.4
477.1033125,"C35H14O1N2",0.4,0.03
477.1038221,"C22H22O12",1,0.55
477.1041122,"C22H22O12",1,0.55
477.104369,"C25H23O4N2S1P1",0.92,0.16
477.11836,"C18H26O11N2S1",1.44,0.61
477.1190078,"C26H22O9",0.85,0.35
477.119257,"C26H22O9",0.85,0.35
477.12446,"C32H18O3N2",0.56,0.09
477.1249323,"C19H26O14",1.37,0.74
477.1400982,"C23H26O11",1.13,0.48
477.1404582,"C23H26O11",1.13,0.48
477.14091,"C15H32O11N2P2",2.13,0.73
477.146002,"C16H30O16",1.88,1
477.15497,"C19H30O10N2S1",1.58,0.53
477.172627,"C19H30O12N2",1.58,0.63
477.1765168,"C24H30O10",1.25,0.42
477.176902,"C24H30O10",1.25,0.42
477.191823,"C28H30O7",1.07,0.25
477.1976372,"C21H34O12",1.62,0.57
477.2129712,"C25H34O9",1.36,0.36
477.2282503,"C29H34O6",1.17,0.21
477.2301083,"C17H38O13N2",2.24,0.76
477.2341083,"C22H38O11",1.73,0.5
477.2493768,"C26H38O8",1.46,0.31
477.2857381,"C27H42O7",1.56,0.26
477.306962,"C24H46O9",1.92,0.38
477.3220812,"C28H46O6",1.64,0.21
477.3585553,"C29H50O5",1.72,0.17
477.3714762,"C26H55O5P1",2.12,0.19
477.9267905,"C20H5O6N3S3",0.25,0.3
478.034778,"C22H13O8N3S1",0.59,0.36
478.0626555,"C20H17O13N1",0.85,0.65
478.099302,"C21H21O12N1",1,0.57
478.133066,"C15H30O14N1P1",2,0.93
478.149123,"C20H34O6N1S2P1",1.7,0.3
478.171808,"C23H29O10N1",1.26,0.43
478.180606,"C26H29O4N3S1",1.12,0.15
478.208212,"C24H33O9N1",1.38,0.38
478.217534,"C35H29O1N1",0.83,0.03
478.2406155,"C20H37O10N3",1.85,0.5
478.249359,"C22H43O6N1P2",1.95,0.27
478.285355,"C24H49O2N1S3",2.04,0.08
478.2939213,"C23H46O7N1P1",2,0.3
478.3651548,"C27H49O4N3",1.81,0.15
478.920959,"C17H6O13P2",0.35,0.76
478.921661,"C19H12O5S5",0.63,0.26
478.989322,"C22H8O13",0.36,0.59
479.0103415,"C19H12O15",0.63,0.79
479.015809,"C25H8O9N2",0.32,0.36
479.02578,"C23H12O12",0.52,0.52
479.026029,"C26H13O4N2S1P1",0.5,0.15
479.031514,"C16H16O17",1,1.06
479.045438,"C24H18O7P2",0.75,0.29
479.0465975,"C20H16O14",0.8,0.7
479.0528934,"C27H16O3N2S2",0.59,0.11
479.0618703,"C24H16O11",0.67,0.46
479.062186,"C24H16O11",0.67,0.46
479.062457,"C27H17O3N2S1P1",0.63,0.11
479.0687072,"C18H24O11S2",1.33,0.61
479.0689893,"C28H17O6P1",0.61,0.21
479.081602,"C15H29O11S2P1",1.93,0.73
479.0830425,"C21H20O13",0.95,0.62
479.083375,"C21H20O13",0.95,0.62
479.083724,"C24H21O5N2S1P1",0.88,0.21
479.0983716,"C25H20O10",0.8,0.4
479.0986595,"C25H20O10",0.8,0.4
479.1073457,"C17H25O12N2P1",1.47,0.71
479.1076065,"C36H16O2",0.44,0.06
479.1193983,"C22H24O12",1.09,0.55
479.1197125,"C22H24O12",1.09,0.55
479.134874,"C26H24O9",0.92,0.35
479.138105,"C23H28O9S1",1.22,0.39
479.138454,"C23H28O9S1",1.22,0.39
479.138725,"C15H34O9N2S1P2",2.27,0.6
479.155844,"C23H28O11",1.22,0.48
479.1561212,"C23H28O11",1.22,0.48
479.156443,"C26H29O3N2S1P1",1.12,0.12
479.1617635,"C16H32O16",2,1
479.1712156,"C27H28O8",1.04,0.3
479.171631,"C19H34O8N2P2",1.79,0.42
479.176975,"C20H32O13",1.6,0.65
479.1922704,"C24H32O10",1.33,0.42
479.20496,"C32H32O2S1",1,0.06
479.2074336,"C28H32O7",1.14,0.25
479.2078424,"C28H32O7",1.14,0.25
479.208217,"C20H38O7N2P2",1.9,0.35
479.209446,"C16H36O14N2",2.25,0.88
479.212986,"C21H36O12",1.71,0.57
479.2134284,"C21H36O12",1.71,0.57
479.224762,"C20H36O11N2",1.8,0.55
479.2286138,"C25H36O9",1.44,0.36
479.231722,"C24H37O6N2P1",1.54,0.25
479.2437712,"C29H36O6",1.24,0.21
479.2497298,"C22H40O11",1.82,0.5
479.2649711,"C26H40O8",1.54,0.31
479.280212,"C30H40O5",1.33,0.17
479.3012986,"C27H44O7",1.63,0.26
479.337773,"C28H48O6",1.71,0.21
479.3409002,"C27H49O3N2P1",1.81,0.11
479.4105848,"C30H56O4",1.87,0.13
479.446951,"C31H60O3",1.94,0.1
480.028961,"C16H21O10N1S1P2",1.31,0.62
480.050475,"C15H31O4N1S6",2.07,0.27
480.0573387,"C23H15O11N1",0.65,0.48
480.078285,"C20H19O13N1",0.95,0.65
480.080197,"C22H27O3N1S4",1.23,0.14
480.124321,"C25H27O1N3S3",1.08,0.04
480.139188,"C15H31O14N1S1",2.07,0.93
480.188102,"C15H37O10N3P2",2.47,0.67
480.196148,"C26H31O4N3S1",1.19,0.15
480.220026,"C19H35O11N3",1.84,0.58
480.223765,"C24H35O9N1",1.46,0.38
480.2562653,"C20H39O10N3",1.95,0.5
480.296704,"C26H43O7N1",1.65,0.27
480.305426,"C29H43O1N3S1",1.48,0.03
480.902085,"C15H3O13N2S1P1",0.2,0.87
481.0258531,"C19H14O15",0.74,0.79
481.0261465,"C19H14O15",0.74,0.79
481.0411864,"C23H14O12",0.61,0.52
481.0414775,"C23H14O12",0.61,0.52
481.041739,"C26H15O4N2S1P1",0.58,0.15
481.048407,"C27H15O7P1",0.56,0.26
481.0563985,"C27H14O9",0.52,0.33
481.060377,"C16H24O9N2S1P2",1.5,0.56
481.060994,"C14H27O12S2P1",1.93,0.86
481.0623174,"C20H18O14",0.9,0.7
481.062618,"C20H18O14",0.9,0.7
481.0775078,"C24H18O11",0.75,0.46
481.07782,"C24H18O11",0.75,0.46
481.078088,"C27H19O3N2S1P1",0.7,0.11
481.0844701,"C18H26O11S2",1.44,0.61
481.0987057,"C21H22O13",1.05,0.62
481.0990873,"C24H23O5N2S1P1",0.96,0.21
481.1140026,"C25H22O10",0.88,0.4
481.1143669,"C18H30O7N2S3",1.67,0.39
481.1351003,"C22H26O12",1.18,0.55
481.1354067,"C22H26O12",1.18,0.55
481.1505948,"C26H26O9",1,0.35
481.153887,"C23H30O9S1",1.3,0.39
481.1561815,"C19H30O14",1.58,0.74
481.171497,"C23H30O11",1.3,0.48
481.186933,"C27H30O8",1.11,0.3
481.190231,"C24H34O8S1",1.42,0.33
481.192756,"C20H34O13",1.7,0.65
481.2078274,"C24H34O10",1.42,0.42
481.21088,"C23H35O7N2P1",1.52,0.3
481.226424,"C25H38O7S1",1.52,0.28
481.226673,"C25H38O7S1",1.52,0.28
481.257145,"C22H43O9P1",1.95,0.41
481.2653102,"C22H42O11",1.91,0.5
481.2805827,"C26H42O8",1.62,0.31
481.2960442,"C30H42O5",1.4,0.17
481.3169649,"C27H46O7",1.7,0.26
481.3323802,"C31H46O4",1.48,0.13
481.353461,"C28H50O6",1.79,0.21
481.3686806,"C32H50O3",1.56,0.09
481.3897959,"C29H54O5",1.86,0.17
481.4261148,"C30H58O4",1.93,0.13
481.4624829,"C31H62O3",2,0.1
481.808756,"C12H5O6N1S7",0.42,0.5
481.809819,"C13H9O1N1S9",0.69,0.08
482.110176,"C25H25O5N1S2",1,0.2
482.116424,"C28H22O5N1P1",0.79,0.18
482.130364,"C21H25O12N1",1.19,0.57
482.131047,"C13H31O12N3P2",2.38,0.92
482.185347,"C23H33O8N1S1",1.43,0.35
482.199112,"C18H33O12N3",1.83,0.67
482.235578,"C19H37O11N3",1.95,0.58
482.26242,"C23H49O1N1S4",2.13,0.04
482.271875,"C20H41O10N3",2.05,0.5
482.30912,"C22H49O4N3S2",2.23,0.18
482.837172,"C15H4O5N2S6",0.27,0.33
482.9333772,"C17H8O13S2",0.47,0.76
483.0051953,"C18H12O16",0.67,0.89
483.0204213,"C22H12O13",0.55,0.59
483.020785,"C25H13O5N2S1P1",0.52,0.2
483.0400588,"C24H20O5S3",0.83,0.21
483.04031,"C23H18O8P2",0.78,0.35
483.0412305,"C32H8O4N2",0.25,0.12
483.0416761,"C19H16O15",0.84,0.79
483.041939,"C19H16O15",0.84,0.79
483.0567876,"C23H16O12",0.7,0.52
483.057074,"C23H16O12",0.7,0.52
483.0578,"C24H20O7S2",0.83,0.29
483.0706313,"C21H25O7S2P1",1.19,0.33
483.072431,"C20H24O6N2S3",1.2,0.3
483.0779492,"C20H20O14",1,0.7
483.0782668,"C20H20O14",1,0.7
483.080839,"C30H16O3N2S1",0.53,0.1
483.0932571,"C24H20O11",0.83,0.46
483.0935613,"C24H20O11",0.83,0.46
483.096543,"C21H24O11S1",1.14,0.52
483.097034,"C24H25O3N2S2P1",1.04,0.12
483.100101,"C18H28O11S2",1.56,0.61
483.1143878,"C21H24O13",1.14,0.62
483.114889,"C24H25O5N2S1P1",1.04,0.21
483.12575,"C20H24O12N2",1.2,0.6
483.1295869,"C25H24O10",0.96,0.4
483.1299206,"C25H24O10",0.96,0.4
483.1303017,"C17H30O10N2P2",1.76,0.59
483.1331546,"C22H28O10S1",1.27,0.45
483.134942,"C31H20O4N2",0.65,0.13
483.1355227,"C18H28O15",1.56,0.83
483.1507284,"C22H28O12",1.27,0.55
483.151259,"C25H29O4N2S1P1",1.16,0.16
483.15381,"C21H29O9N2P1",1.38,0.43
483.154179,"C19H32O12S1",1.68,0.63
483.163739,"C19H33O12P1",1.74,0.63
483.1662022,"C26H28O9",1.08,0.35
483.16914,"C23H32O9S1",1.39,0.39
483.169486,"C23H32O9S1",1.39,0.39
483.1715015,"C32H24O3N2",0.75,0.09
483.172372,"C22H33O6N2S1P1",1.5,0.27
483.1831183,"C18H32O13N2",1.78,0.72
483.1870944,"C23H32O11",1.39,0.48
483.2023198,"C27H32O8",1.19,0.3
483.2026313,"C27H32O8",1.19,0.3
483.20292,"C19H38O8N2P2",2,0.42
483.2058563,"C24H36O8S1",1.5,0.33
483.208277,"C20H36O13",1.8,0.65
483.2234718,"C24H36O10",1.5,0.42
483.2387055,"C28H36O7",1.29,0.25
483.239352,"C20H42O7N2P2",2.1,0.35
483.244222,"C34H32O1N2",0.94,0.03
483.2446787,"C21H40O12",1.9,0.57
483.2598765,"C25H40O9",1.6,0.36
483.272738,"C33H40O1S1",1.21,0.03
483.2754643,"C29H40O6",1.38,0.21
483.2810117,"C22H44O11",2,0.5
483.2962932,"C26H44O8",1.69,0.31
483.29942,"C25H45O5N2P1",1.8,0.2
483.299808,"C23H48O8S1",2.09,0.35
483.3115631,"C30H44O5",1.47,0.17
483.3327179,"C27H48O7",1.78,0.26
483.3479964,"C31H48O4",1.55,0.13
483.3843275,"C32H52O3",1.62,0.09
483.4054032,"C29H56O5",1.93,0.17
483.42089,"C33H56O2",1.7,0.06
483.442008,"C30H60O4",2,0.13
484.015869,"C21H11O13N1",0.52,0.62
484.0522695,"C22H15O12N1",0.68,0.55
484.109796,"C20H23O13N1",1.15,0.65
484.159904,"C19H36O7N1S2P1",1.89,0.37
484.205288,"C21H43O3N1S4",2.05,0.14
484.9999297,"C21H10O14",0.48,0.67
485.000355,"C24H11O6N2S1P1",0.46,0.25
485.0208473,"C18H14O16",0.78,0.89
485.021196,"C18H14O16",0.78,0.89
485.034443,"C27H18O3S3",0.67,0.11
485.0360286,"C22H14O13",0.64,0.59
485.0363175,"C22H14O13",0.64,0.59
485.0571786,"C19H18O15",0.95,0.79
485.0575115,"C19H18O15",0.95,0.79
485.057852,"C22H19O7N2S1P1",0.86,0.32
485.070314,"C16H23O15P1",1.44,0.94
485.0724388,"C23H18O12",0.78,0.52
485.0727567,"C23H18O12",0.78,0.52
485.092043,"C25H26O4S3",1.04,0.16
485.0938752,"C20H22O14",1.1,0.7
485.1088275,"C24H22O11",0.92,0.46
485.1092028,"C24H22O11",0.92,0.46
485.114042,"C23H34O1S5",1.48,0.04
485.124304,"C28H22O8",0.79,0.29
485.1299499,"C21H26O13",1.24,0.62
485.135677,"C19H36O6S2P2",1.89,0.32
485.145231,"C25H26O10",1.04,0.4
485.145617,"C25H26O10",1.04,0.4
485.149863,"C22H32O8P2",1.45,0.36
485.1664415,"C22H30O12",1.36,0.55
485.1816835,"C26H30O9",1.15,0.35
485.1819853,"C26H30O9",1.15,0.35
485.185027,"C23H34O9S1",1.48,0.39
485.1874608,"C19H34O14",1.79,0.74
485.2027607,"C23H34O11",1.48,0.48
485.2179851,"C27H34O8",1.26,0.3
485.218316,"C27H34O8",1.26,0.3
485.224022,"C20H38O13",1.9,0.65
485.2391373,"C24H38O10",1.58,0.42
485.253704,"C20H42O9N2S1",2.1,0.45
485.2543398,"C28H38O7",1.36,0.25
485.2546753,"C28H38O7",1.36,0.25
485.281845,"C21H47O6N2S1P1",2.24,0.29
485.2824814,"C29H43O4P1",1.48,0.14
485.3118983,"C26H46O8",1.77,0.31
485.3271639,"C30H46O5",1.53,0.17
485.3484617,"C27H50O7",1.85,0.26
485.3635953,"C31H50O4",1.61,0.13
485.3998984,"C32H54O3",1.69,0.09
485.421092,"C29H58O5",2,0.17
486.036634,"C27H9O7N3",0.33,0.26
486.059456,"C33H13O2N1S1",0.39,0.06
486.067678,"C22H17O12N1",0.77,0.55
486.104167,"C23H21O11N1",0.91,0.48
486.146385,"C17H29O15N1",1.71,0.88
486.182716,"C18H33O14N1",1.83,0.78
486.190665,"C23H38O4N1S2P1",1.65,0.17
486.23457,"C23H37O10N1",1.61,0.43
486.258335,"C30H37O1N3S1",1.23,0.03
486.279711,"C27H41O3N3S1",1.52,0.11
486.285571,"C20H45O8N3S1",2.25,0.4
486.2860276,"C28H41O6N1",1.46,0.21
487.000202,"C17H12O17",0.71,1
487.015458,"C21H12O14",0.57,0.67
487.0159235,"C24H13O6N2S1P1",0.54,0.25
487.030666,"C25H12O11",0.48,0.44
487.0364747,"C18H16O16",0.89,0.89
487.0368845,"C18H16O16",0.89,0.89
487.0517557,"C22H16O13",0.73,0.59
487.052146,"C22H16O13",0.73,0.59
487.0545958,"C32H12O2N2S1",0.38,0.06
487.066508,"C18H20O12N2S1",1.11,0.67
487.0671097,"C26H16O10",0.62,0.38
487.0728243,"C19H20O15",1.05,0.79
487.073135,"C19H20O15",1.05,0.79
487.07353,"C22H21O7N2S1P1",0.95,0.32
487.0880606,"C23H20O12",0.87,0.52
487.0883437,"C23H20O12",0.87,0.52
487.0887285,"C24H24O7S2",1,0.29
487.10339,"C27H20O9",0.74,0.33
487.1093153,"C20H24O14",1.2,0.7
487.1248149,"C24H24O11",1,0.46
487.1303482,"C17H28O16",1.65,0.94
487.140949,"C18H33O11S1P1",1.83,0.61
487.1456159,"C21H28O13",1.33,0.62
487.160849,"C25H28O10",1.12,0.4
487.1611792,"C25H28O10",1.12,0.4
487.1667121,"C18H32O15",1.78,0.83
487.166974,"C18H32O15",1.78,0.83
487.167386,"C21H33O7N2S1P1",1.57,0.33
487.1772517,"C19H37O10S1P1",1.95,0.53
487.1780632,"C17H32O14N2",1.88,0.82
487.1819925,"C22H32O12",1.45,0.55
487.195977,"C20H41O7S2P1",2.05,0.35
487.1973515,"C26H32O9",1.23,0.35
487.197695,"C19H40O6N2S3",2.11,0.32
487.203254,"C19H36O14",1.89,0.74
487.2185121,"C23H36O11",1.57,0.48
487.219051,"C26H37O3N2S1P1",1.42,0.12
487.233205,"C19H40O10N2S1",2.11,0.53
487.2337608,"C27H36O8",1.33,0.3
487.234237,"C19H42O8N2P2",2.21,0.42
487.25248,"C28H40O5S1",1.43,0.18
487.2548553,"C24H40O10",1.67,0.42
487.2701037,"C28H40O7",1.43,0.25
487.270828,"C20H46O7N2P2",2.3,0.35
487.2913998,"C25H44O9",1.76,0.36
487.3064343,"C29H44O6",1.52,0.21
487.3276697,"C26H48O8",1.85,0.31
487.339802,"C26H52O2N2S2",2,0.08
487.3427802,"C30H48O5",1.6,0.17
487.3639875,"C27H52O7",1.93,0.26
487.3791428,"C31H52O4",1.68,0.13
487.4286,"C29H61O3P1",2.1,0.1
488.029798,"C24H16O3N3S2P1",0.67,0.12
488.039517,"C12H27O11N1S4",2.25,0.92
488.047016,"C21H15O13N1",0.71,0.62
488.057422,"C22H20O8N1S1P1",0.91,0.36
488.083822,"C25H20O4N3S1P1",0.8,0.16
488.120097,"C23H23O11N1",1,0.48
488.1620435,"C17H31O15N1",1.82,0.88
488.1648445,"C27H27O4N3S1",1,0.15
488.1725085,"C18H36O10N1S1P1",2,0.56
488.181668,"C19H39O7N1S3",2.05,0.37
488.2013,"C28H31O3N3S1",1.11,0.11
488.235368,"C22H40O5N3S1P1",1.82,0.23
488.236891,"C20H45O6N1S1P2",2.25,0.3
488.8697157,"C12H14O3N2S8",1.17,0.25
489.009974,"C24H10O12",0.42,0.5
489.0309985,"C21H14O14",0.67,0.67
489.0313307,"C21H14O14",0.67,0.67
489.0463653,"C25H14O11",0.56,0.44
489.046657,"C18H22O8N2S3",1.22,0.44
489.0522547,"C18H18O16",1,0.89
489.052559,"C18H18O16",1,0.89
489.0674285,"C22H18O13",0.82,0.59
489.0677386,"C22H18O13",0.82,0.59
489.07304,"C20H28O6S2P2",1.4,0.3
489.082056,"C18H22O12N2S1",1.22,0.67
489.0826534,"C26H18O10",0.69,0.38
489.0830015,"C26H18O10",0.69,0.38
489.0886286,"C19H22O15",1.16,0.79
489.088976,"C19H22O15",1.16,0.79
489.091483,"C29H18O4N2S1",0.62,0.14
489.0919528,"C16H26O15S1",1.62,0.94
489.1037175,"C23H22O12",0.96,0.52
489.1040473,"C23H22O12",0.96,0.52
489.104384,"C26H23O4N2S1P1",0.88,0.15
489.109179,"C29H18O6N2",0.62,0.21
489.1189677,"C27H22O9",0.81,0.33
489.120154,"C17H31O12S1P1",1.82,0.71
489.1248737,"C20H26O14",1.3,0.7
