"FT_col","W","formula","presence","Site","Trtmt","Core","Material","formulareps","include"
"FT","W","C21H20O13",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C22H24O12",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C23H28O11",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C24H32O10",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C25H36O9",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C23H14O12",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C20H18O14",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C24H18O11",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C21H22O13",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C25H22O10",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C22H26O12",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C23H30O11",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C24H34O10",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C22H12O13",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C19H16O15",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C23H16O12",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C20H20O14",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C24H20O11",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C21H24O13",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C22H28O12",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C23H32O11",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C24H36O10",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C25H40O9",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C22H14O13",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C19H18O15",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C23H18O12",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C24H22O11",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C21H26O13",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C25H26O10",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C22H30O12",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C26H30O9",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C23H34O11",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C27H34O8",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C22H16O13",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C23H20O12",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C21H28O13",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C25H28O10",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C26H32O9",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C27H36O8",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C21H14O14",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C22H18O13",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C23H22O12",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C24H26O11",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C25H30O10",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C26H34O9",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C27H38O8",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C21H16O14",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C25H16O11",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C22H20O13",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C23H24O12",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C24H28O11",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C25H32O10",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C26H36O9",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C27H40O8",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C21H18O14",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C22H22O13",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C23H26O12",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C24H30O11",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C25H34O10",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C26H38O9",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C24H16O12",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C21H20O14",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C25H20O11",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C22H24O13",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C23H28O12",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C24H32O11",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C25H36O10",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C23H14O13",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C20H18O15",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C24H18O12",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C21H22O14",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C22H26O13",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C23H30O12",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C24H34O11",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C25H38O10",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C23H16O13",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C24H20O12",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C21H24O14",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C26H28O10",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C27H32O9",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C24H36O11",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C28H36O8",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C25H40O10",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C19H18O16",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C23H18O13",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C25H26O11",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C22H30O13",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C26H30O10",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C27H34O9",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C28H38O8",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C29H42O7",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C30H46O6",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C22H16O14",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C23H20O13",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C24H24O12",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C18H32O16",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C26H32O10",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C27H36O9",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C28H40O8",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C30H48O6",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C21H14O15",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C22H18O14",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C23H22O13",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C25H30O11",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C26H34O10",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C27H38O9",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C28H42O8",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C21H16O15",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C22H20O14",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C23H24O13",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C24H28O12",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C25H32O11",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C26H36O10",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C27H40O9",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C24H14O13",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C21H18O15",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C25H18O12",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C22H22O14",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C23H26O13",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C24H30O12",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C25H34O11",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C26H38O10",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C24H16O13",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C21H20O15",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C25H20O12",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C25H36O11",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C26H40O10",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C23H14O14",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C24H18O13",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C26H26O11",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C24H34O12",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C30H42O7",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C23H16O14",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C24H20O13",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C25H24O12",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C28H36O9",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C29H40O8",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C30H44O7",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C23H18O14",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C24H22O13",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C25H26O12",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C18H30O17",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C26H30O11",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C27H34O10",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C28H38O9",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C30H46O7",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C22H16O15",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C23H20O14",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C25H28O12",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C26H32O11",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C27H36O10",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C28H40O9",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C22H18O15",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C26H18O12",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C23H22O14",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C24H26O13",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C25H30O12",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C18H34O17",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C26H34O11",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C27H38O10",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C22H20O15",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C23H24O14",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C32H29O5P1",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C25H32O12",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C26H36O11",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C27H40O10",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C24H16O14",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C25H36O12",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C24H18O14",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C21H22O16",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C22H26O15",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C28H34O10",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C30H42O8",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C24H20O14",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C25H24O13",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C28H36O10",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C29H40O9",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C30H44O8",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C24H22O14",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C27H34O11",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C28H38O10",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C30H46O8",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C23H20O15",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C24H24O14",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C26H32O12",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C27H36O11",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C28H40O10",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C27H38O11",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C28H42O10",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C26H20O13",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C17H33O17P1",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C26H22O13",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C27H26O12",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C29H38O10",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C24H20O15",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C27H32O12",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C28H36O11",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C29H40O10",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C20H26O10N2S3",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C19H34O18",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C27H34O12",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C28H38O11",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C29H42O10",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C23H20O16",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C24H24O15",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C26H34O13",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C26H20O14",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C27H24O13",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C26H22O14",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C30H38O10",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C41H24O1N2",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C29H36O11",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C30H40O10",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C26H26O14",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C19H32O17S1",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C28H36O12",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C26H19O9N2S1P1",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C28H38O12",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C29H42O11",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C28H40O12",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C25H16O16",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C30H38O11",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C30H40O11",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C29H36O13",1,"TOOL","CON",3,"Organic",2,TRUE
"FT","W","C24H42O21",1,"TOOL","CON",3,"Organic",3,TRUE
"FT","W","C8H11O5N1",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C8H10O6",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C7H10O5N2",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C9H14O5",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C10H18O4",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C11H22O3",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C7H9O6N1",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C7H8O7",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C8H12O6",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C9H16O5",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C10H6O5",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C7H10O7",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C11H10O4",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C8H14O6",1,"TOOL","CON",2,"Lower Mineral",2,TRUE
"FT","W","C14H22O1",1,"TOOL","CON",2,"Lower Mineral",2,TRUE
"FT","W","C10H9O4N1",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C10H8O5",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C11H12O4",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C9H6O6",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C10H10O5",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C11H14O4",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C12H18O3",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C9H8O6",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C10H12O5",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C11H16O4",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C12H20O3",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C8H7O6N1",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C10H15O2N1S1",1,"TOOL","CON",2,"Lower Mineral",2,TRUE
"FT","W","C9H10O6",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C10H14O5",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C11H18O4",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C12H22O3",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C13H26O2",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C8H9O6N1",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C9H13O5N1",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C8H8O7",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C9H12O6",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C8H12O5N2",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C10H16O5",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C11H20O4",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C8H11O6N1",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C8H10O7",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C7H10O6N2",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C12H10O4",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C9H14O6",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C10H18O5",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C11H8O5",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C8H12O7",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C12H12O4",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C9H16O6",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C15H24O1",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C10H7O5N1",1,"TOOL","CON",2,"Lower Mineral",2,TRUE
"FT","W","C10H6O6",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C11H10O5",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C12H14O4",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C14H22O2",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C10H9O5N1",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C10H8O6",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C11H12O5",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C12H16O4",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C9H7O6N1",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C10H11O5N1",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C9H6O7",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C10H10O6",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C11H14O5",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C12H18O4",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C13H22O3",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C14H26O2",1,"TOOL","CON",2,"Lower Mineral",2,TRUE
"FT","W","C9H9O6N1",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C9H8O7",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C10H12O6",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C9H12O5N2",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C11H16O5",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C12H20O4",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C13H24O3",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C14H28O2",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C9H11O6N1",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C9H10O7",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C8H10O6N2",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C10H14O6",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C11H18O5",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C12H22O4",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C9H13O6N1",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C12H8O5",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C9H12O7",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C8H12O6N2",1,"TOOL","CON",2,"Lower Mineral",2,TRUE
"FT","W","C10H16O6",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C11H20O5",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C8H11O7N1",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C8H10O8",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C12H10O5",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C9H14O7",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C13H14O4",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C10H18O6",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C15H22O2",1,"TOOL","CON",2,"Lower Mineral",2,TRUE
"FT","W","C11H9O5N1",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C11H8O6",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C8H12O8",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C12H12O5",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C13H16O4",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C10H7O6N1",1,"TOOL","CON",2,"Lower Mineral",2,TRUE
"FT","W","C11H11O5N1",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C10H6O7",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C11H10O6",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C8H14O8",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C12H14O5",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C13H18O4",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C10H9O6N1",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C11H13O5N1",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C10H8O7",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C11H12O6",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C12H16O5",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C13H20O4",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C14H24O3",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C10H11O6N1",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C9H6O8",1,"TOOL","CON",2,"Lower Mineral",2,TRUE
"FT","W","C10H10O7",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C11H14O6",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C10H14O5N2",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C12H18O5",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C13H22O4",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C14H26O3",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C15H30O2",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C9H9O7N1",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C10H13O6N1",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
"FT","W","C13H25O3N1",1,"TOOL","CON",2,"Lower Mineral",3,TRUE
